2026-03-15 20:27:20 | model=qwen3:8b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0000 | entities=3 | relations=0 | elapsed=69.7s
2026-03-16 15:22:19 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0011 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 15:22:21 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0012 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:22:24 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0013 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:22:26 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0014 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:22:29 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0015 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:22:32 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0016 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:22:34 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0017 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:22:37 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0018 | entities=0 | relations=0 | elapsed=2.4s
2026-03-16 15:22:39 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0019 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:22:42 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0020 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:22:44 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0021 | entities=0 | relations=0 | elapsed=2.4s
2026-03-16 15:22:47 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0022 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:22:49 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0023 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 15:22:52 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0024 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:22:54 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0025 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:22:57 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0026 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:23:07 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0027 | entities=7 | relations=3 | elapsed=10.1s
2026-03-16 15:23:16 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0028 | entities=3 | relations=2 | elapsed=8.6s
2026-03-16 15:23:19 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0029 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 15:23:21 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0030 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:23:24 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0031 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:23:26 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0032 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:23:29 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0033 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:23:31 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0034 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 15:23:34 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0035 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:23:37 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0036 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:23:39 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0037 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:23:42 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0038 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:23:50 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0039 | entities=2 | relations=0 | elapsed=8.3s
2026-03-16 15:23:53 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0040 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 15:23:55 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0041 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:23:58 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0042 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:24:00 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0043 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:24:03 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0044 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:24:06 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0045 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:24:08 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0046 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:24:11 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0047 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:24:13 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0048 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:24:16 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0049 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:24:18 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0050 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:24:21 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0051 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:24:35 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0052 | entities=13 | relations=3 | elapsed=14.2s
2026-03-16 15:24:38 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0053 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 15:24:40 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0054 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:24:43 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0055 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:24:51 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0056 | entities=3 | relations=3 | elapsed=8.2s
2026-03-16 15:24:54 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0057 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 15:25:05 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0058 | entities=11 | relations=0 | elapsed=11.5s
2026-03-16 15:25:08 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0059 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 15:25:11 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0060 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:25:13 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0061 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:25:20 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0062 | entities=2 | relations=2 | elapsed=7.0s
2026-03-16 15:25:23 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0063 | entities=0 | relations=0 | elapsed=2.8s
2026-03-16 15:25:25 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0064 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:25:28 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0065 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:25:31 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0066 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 15:25:33 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0067 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:25:36 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0068 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:25:38 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0069 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:25:41 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0070 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:25:43 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0071 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:25:46 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0072 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:25:48 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0073 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:25:51 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0074 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:25:53 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0075 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:25:56 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0076 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:25:58 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0077 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:26:01 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0078 | entities=0 | relations=0 | elapsed=2.4s
2026-03-16 15:26:03 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0079 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:26:06 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0080 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:26:08 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0081 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:26:11 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0082 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:26:13 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0083 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:26:16 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0084 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:26:19 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0085 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:26:21 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0086 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:26:36 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0087 | entities=14 | relations=0 | elapsed=14.4s
2026-03-16 15:26:44 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0088 | entities=4 | relations=1 | elapsed=8.2s
2026-03-16 15:26:53 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0089 | entities=5 | relations=3 | elapsed=8.6s
2026-03-16 15:27:01 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0090 | entities=3 | relations=0 | elapsed=8.5s
2026-03-16 15:27:04 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0091 | entities=1 | relations=0 | elapsed=3.2s
2026-03-16 15:27:12 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0092 | entities=3 | relations=0 | elapsed=7.9s
2026-03-16 15:27:15 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0093 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 15:27:17 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0094 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:27:20 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0095 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:27:22 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0096 | entities=0 | relations=0 | elapsed=2.4s
2026-03-16 15:27:25 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0097 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:27:27 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0098 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:27:30 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0099 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:27:32 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0100 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:27:35 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0101 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:27:38 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0102 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:27:40 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0103 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:27:43 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0104 | entities=1 | relations=0 | elapsed=2.8s
2026-03-16 15:27:46 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0105 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:27:48 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0106 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:27:51 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0107 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:27:53 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0108 | entities=0 | relations=0 | elapsed=2.4s
2026-03-16 15:27:56 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0109 | entities=1 | relations=0 | elapsed=3.2s
2026-03-16 15:27:59 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0110 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:28:01 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0111 | entities=0 | relations=0 | elapsed=2.4s
2026-03-16 15:28:04 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0112 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:28:06 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0113 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 15:28:09 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0114 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:28:12 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0115 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:28:14 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0116 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:28:17 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0117 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:28:19 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0118 | entities=0 | relations=0 | elapsed=2.4s
2026-03-16 15:28:22 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0119 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:28:24 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0120 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:28:27 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0121 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:28:29 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0122 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:28:32 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0123 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:28:34 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0124 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:28:37 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0125 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:28:39 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0126 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:28:42 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0127 | entities=0 | relations=0 | elapsed=2.4s
2026-03-16 15:28:44 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0128 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:28:47 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0129 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 15:28:50 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0130 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:28:52 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0131 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:28:55 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0132 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:28:57 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0133 | entities=0 | relations=0 | elapsed=2.4s
2026-03-16 15:29:00 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0134 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:29:02 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0135 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:29:14 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0136 | entities=12 | relations=3 | elapsed=12.1s
2026-03-16 15:29:17 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0137 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 15:29:20 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0138 | entities=1 | relations=0 | elapsed=3.1s
2026-03-16 15:29:23 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0139 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:29:25 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0140 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:29:28 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0141 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:29:30 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0142 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:29:33 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0143 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:29:36 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0144 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:29:43 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0145 | entities=4 | relations=0 | elapsed=7.5s
2026-03-16 15:29:46 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0146 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:29:48 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0147 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:29:51 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0148 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:29:53 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0149 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:29:56 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0150 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:29:59 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0151 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:30:01 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0152 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:30:04 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0153 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:30:06 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0154 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:30:09 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0155 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:30:11 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0156 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:30:14 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0157 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:30:16 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0158 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:30:19 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0159 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:30:22 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0160 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:30:24 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0161 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:30:27 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0162 | entities=0 | relations=0 | elapsed=2.5s
2026-03-16 15:30:29 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0163 | entities=0 | relations=0 | elapsed=2.6s
2026-03-16 15:30:32 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0164 | entities=0 | relations=0 | elapsed=2.4s
2026-03-16 15:30:41 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0165 | entities=5 | relations=3 | elapsed=9.6s
2026-03-16 15:30:44 | model=qwen2.5:7b | file=007_佛山市志_下.md | chunk=chunk_0166 | entities=0 | relations=0 | elapsed=2.7s
